latitude,longitude,altitude,imu_acc_x,imu_acc_y,imu_acc_z,imu_gyro_x,imu_gyro_y,imu_gyro_z,lidar_distance,speed,obstacle_detected
35.49151,-114.98689,153.30109,-0.38570547,-0.04366198,-0.23093095,101.35767,-15.238927,135.23685,46.847027,18.299316,False
39.406033,-128.92616,355.533,0.3598128,0.6664684,-0.25115553,-58.295315,2.9375129,-83.8467,54.735077,18.323412,False
13.573356,-36.787273,72.10934,-0.12870395,0.510906,-0.5772811,-14.61216,-2.1455066,-18.849165,14.707078,7.694206,False
38.7568,-138.78918,421.62524,-0.53706,0.48264864,-0.09722206,-58.77538,-0.92564857,15.898808,56.755272,18.698402,False
36.223175,-123.49998,212.63597,0.33491033,1.427153,-2.141631,200.23152,50.27409,-167.32384,49.121826,17.607563,False
23.000153,-70.86703,167.55345,0.057703853,0.6198504,-0.588699,-11.646343,3.3050287,-49.44075,29.281178,11.62221,False
28.709167,-90.49114,251.2016,0.049054712,0.6080128,-0.22976103,-66.688156,-4.3507886,-46.998528,38.286324,13.741571,False
37.52694,-123.204895,317.76987,0.3417457,0.7672255,-0.5550529,-14.504098,10.29165,-93.882416,51.752914,17.655962,False
41.208424,-142.60725,432.84653,-0.65260124,1.0269309,-0.1297771,-90.06717,-4.706221,-30.942942,59.490395,18.569038,False
42.634438,-155.94447,452.94724,-0.21830934,0.022806477,0.21106893,-5.2948294,0.14621377,96.32739,63.943417,20.42445,False
27.88565,-95.64148,276.21707,-0.49205542,0.5569725,-0.31570616,-40.545887,-1.9082625,6.078705,38.821583,13.873814,False
24.376587,-75.614975,93.6354,-0.34112197,0.18734255,-0.3882765,66.24177,-10.362696,87.53077,30.500666,12.932988,False
38.948914,-131.00172,393.00177,-0.6902778,1.2926469,-0.21170112,-98.40319,-6.6957483,-54.867264,55.17892,17.023212,False
36.36782,-117.509674,332.33405,0.2920333,0.581918,-0.123907536,-77.163475,-2.2257228,-67.47572,50.06898,17.010803,False
35.71534,-120.00031,240.96965,0.3654937,1.1284271,-1.5080818,123.39128,35.577473,-138.33788,48.711807,17.261547,False
22.505539,-69.03201,163.36482,0.047087014,0.608778,-0.5747167,-13.74252,2.649979,-47.130196,28.519852,11.411059,False
35.98044,-119.96099,288.8998,0.089561045,0.58152246,0.2510038,38.970036,-7.639385,103.4839,51.442158,14.967549,False
31.652859,-106.22813,183.85374,0.30145067,1.1859599,-1.7643434,159.97348,40.428814,-138.91724,42.36538,15.667346,False
39.59686,-129.62706,357.2726,0.36378127,0.6699225,-0.25453517,-57.77938,3.1345692,-84.63171,55.02932,18.404121,False
30.93068,-109.58935,304.44028,-0.25450116,0.16930118,-0.08144423,0.0084658265,-0.71108437,68.82754,44.543682,15.352372,False
43.89364,-154.09045,412.35812,0.01894015,0.34484085,0.38906813,23.442375,-4.946889,115.4791,64.984886,19.141869,False
33.865704,-118.156044,316.3969,-0.14111084,0.28355655,0.05741641,11.779129,-2.8139467,82.96213,48.941242,15.807085,False
25.446823,-79.41624,197.49884,0.1008077,0.61430466,-0.50712955,-23.1304,2.38925,-52.92616,33.085075,12.609798,False
52.95843,-182.30444,416.13077,0.7058726,1.3239083,-1.5195059,127.44514,45.28661,-193.7963,75.37252,24.442919,False
31.614155,-105.82752,309.26028,-0.5897161,0.96916986,-0.304624,-68.002396,-4.6934166,-28.82318,43.95098,14.578806,False
25.195389,-78.56511,193.94246,0.096868485,0.6180098,-0.52334154,-20.815552,2.6991577,-52.980446,32.6922,12.511266,False
33.32355,-114.7213,339.81967,-0.55918705,0.7573298,-0.24105766,-61.17243,-3.1111968,-9.778791,47.237965,15.771719,False
38.14426,-122.0176,209.98433,0.027667046,0.48260072,0.1752775,90.646904,-15.06749,136.93398,52.361042,16.357948,False
40.440426,-145.56299,411.12036,-0.16738158,0.13378842,0.19247955,2.9465134,-1.2967,95.17644,60.04816,19.02155,False
35.70739,-117.875206,277.53,0.32799244,0.88881683,-0.9093559,36.600677,19.067556,-106.7632,48.850155,17.032312,False
44.614624,-151.2466,347.26517,0.52496773,1.1254207,-1.2542818,87.837715,33.428974,-153.27553,62.536922,20.869917,False
27.081963,-84.13748,127.18443,-0.16189688,0.39174396,-0.18471792,66.23057,-10.951019,94.799225,35.20232,12.794742,False
26.028683,-88.52309,228.58919,-0.2133472,0.31217608,-0.16859707,9.302223,-2.3214843,61.21722,36.165977,12.786791,False
56.443752,-188.70882,446.84338,0.57242143,0.93276954,1.0258937,82.39523,-15.464135,180.68199,83.48107,20.548347,False
45.49482,-154.63506,384.74197,0.22163714,0.61102474,0.5532532,47.551464,-9.223531,132.96286,66.75283,18.286537,False
34.383327,-110.891266,150.40475,-0.3507676,0.021187086,-0.220108,96.48345,-14.656725,129.78363,45.33323,17.532545,False
36.771534,-118.17246,184.3641,-0.14915925,0.26111868,-0.002683431,94.51978,-15.039427,135.20842,49.648716,17.080763,False
24.560364,-80.0722,223.08841,-0.5205649,0.8047141,-0.41536865,-45.870274,-3.8138564,-16.598528,32.81091,11.909828,False
36.83559,-127.37282,333.02963,-0.04508561,0.37209588,0.18616626,21.340414,-4.526153,95.96666,53.47484,16.413746,False
37.965157,-131.54344,396.0649,-0.60693836,0.8774675,-0.16992602,-76.31335,-3.7749832,-18.865042,54.540634,17.50212,False
41.9568,-138.57582,373.8752,0.41787857,0.744851,-0.37652865,-39.767242,7.7833877,-98.56784,58.647854,19.43242,False
33.39287,-106.83787,300.7584,0.23469245,0.5570495,-0.14408079,-74.65313,-3.2903788,-59.07433,45.46365,15.780161,False
40.09253,-137.08444,413.93008,-0.6675023,1.1383517,-0.16735771,-93.22422,-5.547438,-41.02606,57.407303,17.84859,False
35.43719,-117.759766,259.73816,0.33800232,0.98411477,-1.1550488,72.17774,25.693506,-118.85008,48.370514,17.012562,False
30.267021,-101.24021,169.43529,0.27443814,1.1724741,-1.7689911,160.45462,39.801975,-134.75337,40.22124,15.092271,False
33.55342,-111.50776,327.84143,-0.6336973,1.1472718,-0.2935582,-80.5255,-5.8832498,-43.804283,46.703526,15.024198,False
41.902958,-157.43265,479.9255,-0.37016022,-0.18455914,0.098864764,-23.74988,3.4164774,84.22885,63.40127,21.279392,False
36.56046,-132.64804,401.6467,-0.48203808,0.25320464,-0.10570714,-43.249058,0.619672,35.28987,53.702515,18.254118,False
32.763733,-105.03378,286.16748,0.23062748,0.6035161,-0.2776501,-55.378403,0.049163997,-64.11133,44.45719,15.568704,False
37.782375,-122.22846,353.56238,0.3129713,0.553128,-0.012773961,-93.07658,-4.5187936,-66.11981,52.28432,17.557648,False
45.41017,-152.50815,462.0253,-0.49008018,1.3198407,-0.058620185,-122.22673,-7.5354476,-76.42664,64.908585,19.573606,False
27.19838,-94.38798,253.6185,-0.2517519,0.23669666,-0.1657528,3.4940808,-1.3019483,61.049362,38.293144,13.622969,False
39.784145,-129.15018,195.04257,-0.21612287,0.12325536,-0.0077510774,106.50877,-16.533909,149.39282,53.870544,18.952312,False
45.653812,-158.14264,484.61404,-0.70859146,1.1966004,-0.06961915,-107.214195,-5.731554,-44.420883,66.35688,20.107773,False
39.30815,-141.30853,430.2078,-0.53343606,0.44744983,-0.08154681,-58.17809,-0.6517246,19.14352,57.73814,19.011255,False
32.11262,-99.66243,198.65105,0.2474369,0.8757955,0.2609667,62.05349,-11.696722,106.18146,44.269875,11.960673,False
33.06096,-105.99231,291.20425,0.23443857,0.5937052,-0.24487951,-60.08747,-0.69235533,-63.33,44.92503,15.680043,False
30.17284,-95.375336,265.03583,0.17420456,0.54023397,-0.19115952,-68.27488,-3.746504,-51.31164,40.472557,14.4576645,False
25.356045,-76.78163,140.20241,0.06763625,0.7328479,-0.015605897,50.754528,-9.492832,82.30483,33.51074,10.269827,False
37.59145,-137.58353,418.51398,-0.4712631,0.16610536,-0.07329056,-41.1007,1.2837605,43.21883,55.590096,18.885332,False
33.9324,-110.800606,271.05228,0.28118968,0.79317784,-0.7193955,8.818109,12.863781,-91.10662,46.15321,16.22183,False
45.828983,-151.66722,428.93948,0.4782786,0.6859498,-0.12208733,-76.11321,2.878315,-97.47859,64.69957,20.948112,False
22.826374,-72.87851,163.47159,-0.12224513,0.49846676,-0.18521866,23.43856,-4.800417,60.701668,30.405287,10.607659,False
37.580517,-125.95213,273.68222,0.3882849,1.0595852,-1.2843863,91.22476,30.426905,-132.48433,51.652287,17.95348,False
15.568244,-49.961426,123.16776,-0.3838817,0.33678702,-0.5188675,-5.143812,-0.85019445,21.568508,19.2124,9.067882,False
46.966385,-158.56664,391.73636,0.5504135,1.0175568,-0.9195372,39.641457,25.482101,-143.11827,66.25775,21.72246,False
38.133175,-127.30367,290.57632,0.38769788,0.9921156,-1.1004392,64.636566,25.65683,-124.54932,52.553158,18.114098,False
37.262253,-123.89048,286.38275,0.36576995,0.95182526,-1.0238194,53.409145,23.070164,-117.74131,51.22568,17.722683,False
30.747913,-99.9934,95.37654,-0.6909678,-0.38972437,-0.58003163,100.97239,-14.179045,122.28689,38.637363,18.47338,False
24.92006,-79.82941,178.94531,-0.07000786,0.53850055,-0.104151875,28.237083,-5.6638994,68.79655,33.670643,11.156477,False
23.813667,-72.07445,118.35559,-0.061716795,0.57905746,-0.15528324,51.9844,-9.24299,78.781876,30.726898,10.555134,False
22.82373,-74.09003,203.1819,-0.49713886,0.7301892,-0.43766537,-38.77252,-3.3545187,-10.612854,30.147696,11.326593,False
39.89592,-133.5953,323.0898,0.16557795,0.62502885,0.38898984,45.222816,-8.772783,117.11901,57.645912,16.163664,False
43.257454,-138.05907,292.56607,0.4778548,1.0199367,0.6625661,81.61357,-15.234559,145.96553,61.865067,15.255295,False
32.260334,-102.971886,285.2997,0.21636766,0.5700587,-0.20793352,-65.554,-2.146987,-58.836227,43.69629,15.332859,False
38.781765,-129.13597,308.5679,0.16372404,0.64127016,0.36214212,45.92694,-8.88964,114.611206,55.792015,15.66839,False
37.344963,-120.666275,179.14485,-0.23435503,0.13554405,-0.06664011,100.063835,-15.552039,139.56375,50.17677,17.987535,False
41.94994,-139.55525,157.63731,-0.71464777,-0.59339154,-0.40297762,135.40643,-19.02656,169.88112,55.19265,23.72024,False
38.043907,-127.0959,111.97145,-0.9457164,-0.8505337,-0.67279255,134.17558,-18.089926,158.7541,48.509735,23.709381,False
44.26637,-154.26366,406.3134,0.06454259,0.4045144,0.42629874,28.855764,-5.907244,119.43921,65.40354,18.955168,False
41.776848,-137.75266,319.7333,0.2837016,0.7640569,0.5065138,58.47511,-11.13049,129.33154,60.2604,16.09892,False
18.450653,-59.640133,155.29474,-0.42721647,0.484243,-0.48532155,-18.075764,-1.7821021,9.555867,23.577307,9.984369,False
19.258968,-65.70125,176.51486,-0.37970275,0.20799896,-0.4295853,-6.315797,0.22209889,33.95696,25.542496,10.930518,False
45.750553,-150.36394,446.09116,0.45698404,0.5691203,0.17037836,-118.57802,-5.2405424,-81.791626,64.653175,20.803244,False
35.95088,-131.27199,383.01624,-0.30034047,0.01763105,0.005501151,-9.9733095,1.020236,76.36512,53.140026,18.008774,False
32.792027,-119.6633,358.43683,-0.43127483,0.09181592,-0.15413514,-27.863659,1.6139758,48.248722,47.922626,16.987762,False
31.920418,-104.38395,241.54604,0.05982256,0.6074852,0.1387403,38.652767,-7.555161,92.752464,44.789364,13.342602,False
34.012127,-108.06711,175.4859,-0.07880449,0.3997589,0.009798706,83.13241,-13.642151,122.010155,45.81604,15.297986,False
45.416794,-149.24861,440.99356,0.4535989,0.5751116,0.14356995,-114.679634,-4.669903,-82.16856,64.12901,20.676294,False
39.31201,-137.71066,417.0772,-0.59786177,0.7902982,-0.13148299,-74.79522,-3.097151,-10.832186,56.944405,18.268997,False
29.058704,-92.08426,240.8792,0.16528302,0.6115284,-0.4002163,-38.126366,1.4095747,-58.78297,38.697147,14.072818,False
45.375042,-149.14763,439.69653,0.4536558,0.5803416,0.12933096,-112.62209,-4.3002505,-82.785736,64.060844,20.664284,False
35.967308,-129.40959,390.48688,-0.49534684,0.34115958,-0.12984976,-46.319805,-0.03253919,27.41682,52.52824,17.8088,False
19.581917,-58.05839,140.82777,-0.017924786,0.52881527,-0.45574465,-31.394005,-2.2224627,-31.56032,24.028898,10.149274,False
32.631977,-105.75435,263.9146,0.24933384,0.738737,-0.6193011,-5.8712397,9.39609,-81.69544,44.1675,15.642787,False
22.582348,-68.7348,174.19109,0.03836423,0.54398215,-0.41061166,-37.5194,-1.8320849,-38.7274,28.679924,11.381104,False
20.717129,-62.223335,151.25679,0.0056087375,0.5488951,-0.47451922,-28.514841,-1.0864524,-36.16107,25.779589,10.628867,False
40.220417,-138.90082,360.4484,0.029451966,0.42246687,0.31100202,27.853268,-5.701883,108.36574,58.798306,17.378666,False
27.581432,-86.11371,177.51979,0.08341324,0.71535957,0.053524524,45.266075,-8.695204,85.12498,37.431393,11.172305,False
46.234356,-153.88217,419.94495,0.4996456,0.7762463,-0.33659855,-44.959507,9.013265,-110.07261,65.27246,21.197796,False
53.415806,-181.9029,451.30905,0.38614613,0.7145544,0.83915484,61.54752,-11.754642,161.2907,79.25497,20.62226,False
18.96687,-58.11188,94.803375,0.010463685,0.78185487,-1.1052973,62.677002,15.349105,-63.831055,22.914415,10.138385,False
27.811539,-97.40216,282.72263,-0.45511222,0.36248237,-0.28875676,-30.975029,-0.5240383,23.061089,39.15435,14.264019,False
44.434235,-147.32562,402.56973,0.46318695,0.7498877,-0.32052305,-47.54055,7.5892835,-103.49853,62.492905,20.442463,False
45.877136,-157.74222,402.76346,0.1684893,0.52759504,0.528693,40.55464,-7.9882336,130.09106,67.630035,18.877895,False
43.372665,-143.7784,386.74402,0.44736564,0.77080786,-0.40221062,-35.848118,9.262642,-104.42533,60.83079,20.03143,False
34.982166,-110.420616,200.11365,0.11132312,0.6456243,0.19221732,77.461395,-13.456757,121.74044,47.98057,14.291993,False
29.627518,-98.246506,283.79684,-0.5760778,0.95390105,-0.34034488,-63.27337,-4.667204,-28.0952,40.741005,13.759728,False
41.276714,-138.26157,329.51025,0.442618,0.9819902,-0.9881294,48.793022,24.273191,-128.63171,57.442352,19.380142,False
53.154293,-179.8285,473.76508,0.65303063,0.96239007,-0.61040497,-4.309658,20.331038,-146.51445,75.90411,24.181389,False
23.657734,-77.11873,213.31038,-0.50561285,0.7511939,-0.42479667,-41.464813,-3.4696276,-12.194539,31.461191,11.638773,False
51.246494,-173.7222,427.18423,0.36540234,0.721413,0.77610314,60.76808,-11.601709,155.21967,75.72199,19.792074,False
30.124176,-98.17551,212.52774,0.22623225,0.8796866,-1.0410466,54.91446,19.656311,-95.94058,40.183506,14.758117,False
43.955368,-160.14505,493.7958,-0.54570055,0.37852424,0.01725763,-64.16998,0.03344208,26.59153,65.49115,21.154322,False
33.73604,-120.8559,341.3215,-0.25112432,0.12651144,-0.014649242,-1.9282092,-0.3878337,75.05149,49.217503,16.609653,False
32.143112,-102.399185,286.71722,0.21138568,0.55168235,-0.16524372,-71.759254,-3.3878586,-56.21355,43.525787,15.267963,False
38.275093,-124.34762,352.64493,0.32872802,0.5974175,-0.1098865,-78.93248,-1.573477,-72.80399,53.021797,17.799368,False
30.672256,-96.37677,200.37744,0.16046366,0.7743753,0.17315215,52.34246,-9.968605,97.070984,42.252167,11.982971,False
26.193333,-81.45107,216.66187,0.103746235,0.54707515,-0.31840923,-50.38279,-2.4066136,-45.356655,34.286907,12.849306,False
22.340115,-69.22251,147.90822,0.057852,0.69695747,-0.79971266,18.849245,8.76251,-58.45992,28.207455,11.427104,False
18.314388,-59.17623,140.68538,-0.27838022,0.34912932,-0.38726595,7.6261683,-1.9715447,40.233818,23.563536,9.766248,False
29.71693,-94.08901,254.09473,0.17162779,0.5763078,-0.29396114,-53.43672,-1.1609318,-55.278156,39.7417,14.306694,False
35.43862,-127.79679,385.18695,-0.4844994,0.29869452,-0.13376865,-43.200417,0.2484439,30.96902,51.76358,17.67417,False
38.694702,-125.895386,356.3558,0.3375724,0.6057831,-0.11917421,-77.52698,-1.0886784,-74.628654,53.66833,17.977533,False
35.26391,-116.555626,101.25266,-0.6703869,-0.8999016,-0.6166128,123.64891,-15.867537,145.50223,44.54522,22.23276,False
39.920197,-140.72061,427.38657,-0.5897651,0.72957695,-0.11100981,-73.07508,-2.6387734,-5.337638,58.0797,18.661636,False
45.62047,-145.9184,310.14865,0.53632516,1.0644153,0.75374115,86.968025,-16.198261,155.06783,65.55265,15.878542,False
46.72124,-155.5733,426.08203,0.5080359,0.77399755,-0.31747755,-47.6664,8.750842,-110.61295,66.030136,21.39323,False
35.568363,-119.72044,355.57825,-0.6381917,1.1130589,-0.25007096,-82.9142,-5.5553374,-40.19722,50.07519,15.962767,False
33.779205,-109.078575,141.29103,-0.40699476,-0.046678334,-0.27964887,97.21561,-14.576383,128.53085,44.2217,17.68656,False
31.931255,-104.33249,237.39592,0.25527096,0.85761404,-0.9358474,39.916714,17.74078,-96.14627,43.004322,15.470576,False
34.245518,-117.51179,348.98166,-0.5784992,0.83346605,-0.23456499,-66.71255,-3.6159568,-16.154652,48.56649,16.001997,False
30.39386,-101.71864,170.37187,0.2773049,1.1762087,-1.7748231,161.31789,40.03189,-135.46431,40.415924,15.147264,False
15.8457575,-51.268723,124.82323,-0.34979856,0.2876981,-0.4890159,0.73386884,-0.7350203,30.007233,19.757463,9.196153,False
25.216938,-80.11099,168.50322,0.123435706,0.7859739,-0.9426142,39.96386,14.269325,-75.14223,32.620037,12.678447,False
32.721073,-103.6457,165.83226,-0.100830436,0.38929042,-0.032130986,80.27846,-13.1614275,117.09049,43.813858,14.881394,False
28.39542,-95.0746,273.58582,-0.54034644,0.79927325,-0.34132132,-53.307922,-3.615457,-14.951219,39.088963,13.566731,False
38.300304,-128.90851,274.78012,0.40881675,1.1083666,-1.3864036,106.112564,33.63138,-140.14983,52.739655,18.29158,False
36.054493,-122.87136,211.41922,0.3338362,1.419262,-2.1302273,199.11157,49.98031,-166.40843,48.871834,17.536896,False
49.893826,-160.92993,321.62827,0.46578398,0.9037404,0.763497,105.91951,-18.694107,176.27635,71.48632,18.343317,False
33.752953,-118.70596,323.20566,-0.17545599,0.23576158,0.033246905,7.5612698,-2.0669048,80.338554,48.906662,16.024532,False
20.96682,-67.89226,159.54565,-0.20913917,0.40428478,-0.2826508,14.09019,-3.1335614,50.701656,27.686579,10.437518,False
14.626255,-43.19292,99.514534,-0.43399447,0.63072896,-0.57974184,-17.49242,-2.9861588,-4.4203153,16.987532,8.026002,False
19.764084,-58.885742,139.72273,-0.0113177,0.5502032,-0.50415885,-24.350435,-0.7884933,-34.69111,24.298418,10.243369,False
29.355907,-97.29012,234.33513,-0.052595973,0.48832628,0.009030044,26.691246,-5.421088,79.47574,41.006783,13.049897,False
25.082188,-76.31443,129.7119,-0.021380782,0.61497545,-0.09783211,53.946903,-9.656467,83.18857,32.765244,10.822409,False
29.687752,-98.5156,237.811,-0.04853773,0.48856112,0.019230694,26.92164,-5.4641476,80.46587,41.54326,13.169958,False
32.506966,-112.44868,332.43033,-0.5385416,0.67102087,-0.24406663,-55.351196,-2.529493,-2.481538,46.105312,15.608713,False
36.044434,-122.7522,310.69473,0.0031939447,0.4554239,0.19824272,28.06965,-5.7112594,97.62767,51.936146,15.67346,False
28.958946,-94.47434,191.7926,0.21229447,0.9246433,-1.1856759,75.71731,23.008602,-99.85467,38.345284,14.327702,False
32.727646,-110.28598,191.72452,0.32576966,1.2180572,-1.8148454,167.44388,42.406673,-144.9978,44.014645,16.13376,False
39.958958,-134.49828,329.29126,0.14349243,0.59197974,0.37658024,42.39569,-8.27302,115.72088,57.850273,16.365564,False
38.948944,-142.31645,434.28174,-0.48857152,0.2189932,-0.05508849,-46.38795,0.9630942,39.010963,57.68445,19.352919,False
39.764725,-130.53166,353.76755,0.37241343,0.7058823,-0.3397834,-45.39886,5.576105,-89.65775,55.267433,18.506157,False
29.198013,-106.4599,314.23672,-0.397479,0.015678287,-0.21169057,-16.957754,2.0075428,53.80823,42.228725,15.611276,False
21.94389,-72.06202,196.75508,-0.46739823,0.5972692,-0.4350795,-30.566206,-2.4429746,0.74045956,29.020468,11.237586,False
31.524708,-100.78973,269.51126,0.21032137,0.61607015,-0.3433185,-46.029854,1.1847908,-63.630512,42.524734,15.077772,False
38.970734,-143.30273,437.85587,-0.47262365,0.13344666,-0.042205602,-42.287693,1.5741651,46.49671,57.919617,19.547863,False
19.442333,-57.968414,132.16762,-0.013302982,0.574576,-0.5739931,-14.27274,0.9612954,-37.347164,23.7833,10.135796,False
48.918568,-162.17601,486.36777,0.34123582,0.7149255,0.1996896,-129.18062,-5.8778863,-87.306786,69.71446,21.893879,False
41.84453,-140.19968,337.26367,0.4517938,0.9754584,-0.9560635,44.22404,23.69863,-128.74854,58.32844,19.60438,False
34.413113,-120.645256,360.22855,-0.53519267,0.59809935,-0.19703832,-55.6462,-1.9300144,4.4766903,49.38953,16.584599,False
31.97005,-107.649864,181.95724,0.30780846,1.2280867,-1.8540825,171.9934,42.866848,-144.24295,42.818493,15.826072,False
37.80148,-128.62917,324.04193,0.04553455,0.48686543,0.26533282,31.909271,-6.402759,104.31746,54.683125,16.14572,False
29.271461,-99.510216,288.8007,-0.5268777,0.70231926,-0.3104348,-50.370293,-2.8874078,-6.2066746,40.74642,14.152892,False
20.150043,-62.03957,112.89522,0.027632117,0.7555716,-1.0068492,48.571037,13.27975,-62.407608,24.76876,10.593705,False
30.891178,-95.58097,184.40157,0.19015566,0.81624305,0.18858206,61.72581,-11.465439,102.75524,42.20152,11.842474,False
48.34181,-165.77524,419.7431,0.23506716,0.58211637,0.62730026,46.843616,-9.118006,139.974,71.45109,19.484009,False
30.704567,-108.31261,298.41943,-0.24219328,0.19094945,-0.07892713,1.7439163,-1.0165608,69.198494,44.110634,15.152517,False
31.30621,-99.65832,273.26776,0.19991115,0.5745268,-0.24552998,-60.236095,-1.6301999,-57.782257,42.21147,14.949927,False
23.73853,-76.6147,121.22787,0.12711895,0.9800708,-1.468722,116.02135,27.967552,-98.16174,30.201567,12.261626,False
38.3974,-136.52315,377.35815,-0.14136535,0.20616974,0.16172427,7.9334755,-2.164894,92.619896,56.516804,17.882807,False
40.553448,-133.8837,353.00336,0.39691693,0.77219784,-0.48371473,-24.425468,9.973645,-99.75129,56.450863,18.888752,False
44.09715,-151.2276,309.66068,0.54771453,1.331002,-1.7825035,164.33553,47.709007,-179.46358,61.603848,20.853853,False
28.364857,-102.36537,300.21887,-0.40807295,0.096122384,-0.23933986,-19.181915,1.3990405,46.519924,40.679867,15.079334,False
35.014103,-116.23554,255.36105,0.3297279,0.97983325,-1.1560602,72.26593,25.490993,-117.55753,47.716015,16.836836,False
38.94863,-132.15703,330.20007,0.083731264,0.52265227,0.31576392,35.74046,-7.088539,109.41686,56.429367,16.371435,False
22.37667,-76.771736,204.6832,-0.3171895,0.22392127,-0.3179861,-0.6661515,-0.532526,46.2142,30.527235,11.929193,False
40.942318,-151.24858,464.66705,-0.4786265,0.10852249,-0.00089892745,-45.03952,1.833981,49.27805,61.198795,20.447678,False
39.2091,-130.71597,313.0596,0.16888034,0.6414839,0.37523082,46.21546,-8.943657,115.88171,56.483143,15.823502,False
22.786678,-76.16776,210.80325,-0.4573235,0.5193219,-0.40761653,-28.482273,-1.8518519,7.813531,30.579226,11.768249,False
31.759583,-107.40283,269.73346,-0.0653677,0.42898807,0.056426555,23.064205,-4.796011,83.721375,45.081615,14.249901,False
43.13473,-148.98373,385.3575,0.0882566,0.45806387,0.41510057,32.786278,-6.594832,118.66857,63.405815,18.251534,False
25.295692,-79.676476,181.87115,0.11218211,0.70471466,-0.73730254,10.21374,8.65229,-64.574135,32.793465,12.633755,False
28.973618,-94.03643,215.10092,0.0055594444,0.579,0.03673473,34.31668,-6.7675915,82.694954,40.10722,12.419338,False
45.47888,-148.51164,334.4307,0.42829886,0.91046023,0.68265146,73.52062,-13.818079,147.26979,65.800064,16.66006,False
44.020588,-146.21075,180.93802,-0.6012156,-0.4695118,-0.26782528,136.46718,-19.55163,175.98694,58.700897,23.7949,False
36.728966,-135.25963,400.37933,-0.32883537,-0.036837686,0.005545795,-14.206601,1.7638295,76.049164,54.568203,18.588066,False
20.68106,-65.067635,98.900246,0.057868868,0.8883345,-1.3240261,94.62166,22.312893,-80.81027,25.510096,10.934419,False
42.333927,-138.35825,405.32617,0.39717868,0.5685905,0.07453671,-105.09942,-4.4459977,-75.99927,59.344513,19.419176,False
20.023666,-60.012486,139.05966,-0.0028318465,0.5747168,-0.5582553,-16.472984,0.8442072,-38.36738,24.686201,10.371827,False
28.998257,-96.454445,160.06654,0.24580733,1.1350851,-1.7106375,151.81937,37.502033,-127.64206,38.274,14.54216,False
49.832203,-169.97253,402.4801,0.6256988,1.1701038,-1.2215828,83.82261,35.36997,-168.15117,70.61327,23.02928,False
32.254597,-111.18908,328.1137,-0.5420986,0.6972151,-0.25270298,-56.113846,-2.7268956,-4.84971,45.631878,15.443603,False
25.759754,-86.63673,245.7132,-0.49336517,0.6253166,-0.366285,-39.587746,-2.4842463,-0.5463134,35.189014,12.813589,False
25.760208,-80.02746,209.79083,0.097708404,0.5583211,-0.35850772,-44.63135,-1.537339,-46.09135,33.60705,12.684154,False
32.724792,-113.938324,337.6245,-0.52830136,0.610204,-0.23104039,-52.84261,-2.0866466,2.9019933,46.60307,15.8341,False
34.60594,-114.10351,262.7024,0.30996573,0.900115,-0.9680861,44.96036,20.086441,-106.35367,47.132168,16.596022,False
41.58009,-156.45128,478.28745,-0.38128728,-0.19521202,0.08443275,-24.877432,3.6182039,82.76639,62.91158,21.218946,False
47.154438,-170.42513,482.00842,-0.08762157,0.13517748,0.39732102,7.3155146,-2.1161904,115.0469,70.91257,21.468859,False
34.353893,-120.730675,327.8921,-0.16147172,0.24579477,0.05587834,8.811575,-2.2922828,82.591805,49.84842,16.189976,False
39.25737,-134.63232,244.90192,0.4680642,1.378068,-2.0341108,200.13539,52.00868,-177.32504,54.056625,18.934362,False
30.604347,-101.00186,292.7702,-0.60011256,1.0536647,-0.33623007,-70.068085,-5.3381834,-36.519714,42.104053,13.96229,False
41.226727,-139.1611,342.414,0.15964305,0.59380937,0.41594657,43.356785,-8.45183,119.548134,59.896893,16.81919,False
19.63515,-57.67544,88.707306,-0.117063284,0.5670308,-0.27712885,42.029713,-7.636899,62.495007,24.307442,9.085676,False
28.26287,-94.79684,235.64584,-0.118596315,0.41135785,-0.057611495,19.321623,-4.1096363,72.562,39.475636,13.066835,False
28.363483,-94.06007,155.37924,0.2314794,1.116373,-1.6814393,147.49905,36.35134,-124.08417,37.299767,14.266923,False
19.01487,-57.844658,102.99288,0.0035636723,0.7320521,-0.97947574,44.445347,11.906696,-57.353848,23.02029,10.110889,False
24.617142,-76.1483,193.79172,0.079619735,0.5740448,-0.42943904,-34.507713,-0.20455974,-46.19275,31.82166,12.2351465,False
28.043034,-99.78359,291.15512,-0.43000078,0.22211091,-0.26386067,-24.63915,0.48694092,35.405907,39.860107,14.667913,False
34.94073,-129.18681,390.8082,-0.42242616,-0.017318137,-0.097173065,-26.891119,2.4819148,58.447857,51.68765,18.146294,False
37.405342,-124.92066,278.8678,0.37772697,1.0120666,-1.1704656,74.68585,27.190748,-125.923744,51.410053,17.837587,False
26.495193,-83.06608,210.56537,0.11904052,0.61039364,-0.46833035,-28.608223,1.8909228,-54.217144,34.715984,13.031525,False
17.73515,-51.952305,125.80061,-0.21840447,0.63686836,-0.48857054,-33.296783,-3.7895622,-24.569351,21.311016,9.188592,False
44.546055,-141.85963,295.20087,0.5100077,1.0461149,0.70759165,87.99857,-16.276272,152.80293,63.70815,15.588318,False
25.201004,-77.784065,208.0048,0.08270204,0.52652395,-0.29449943,-53.987606,-3.606592,-40.93942,32.758442,12.427242,False
